table,offset,name,type,description
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x10F0,cmn_hns_ns_mpam_ecr,RW,cmn_hns_ns_mpam_ecr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x10F8,cmn_hns_ns_mpam_esr,RW,cmn_hns_ns_mpam_esr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1100,cmn_hns_ns_mpamcfg_part_sel,RW,cmn_hns_ns_mpamcfg_part_sel
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1108,cmn_hns_ns_mpamcfg_cmax,RW,cmn_hns_ns_mpamcfg_cmax
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1200,cmn_hns_ns_mpamcfg_mbw_min,RW,cmn_hns_ns_mpamcfg_mbw_min
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1208,cmn_hns_ns_mpamcfg_mbw_max,RW,cmn_hns_ns_mpamcfg_mbw_max
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1220,cmn_hns_ns_mpamcfg_mbw_winwd,RW,cmn_hns_ns_mpamcfg_mbw_winwd
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1400,cmn_hns_ns_mpamcfg_pri,RW,cmn_hns_ns_mpamcfg_pri
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1500,cmn_hns_ns_mpamcfg_mbw_prop,RW,cmn_hns_ns_mpamcfg_mbw_prop
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1600,cmn_hns_ns_mpamcfg_intpartid,RW,cmn_hns_ns_mpamcfg_intpartid
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1800,cmn_hns_ns_msmon_cfg_mon_sel,RW,cmn_hns_ns_msmon_cfg_mon_sel
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1808,cmn_hns_ns_msmon_capt_evnt,RW,cmn_hns_ns_msmon_capt_evnt
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1810,cmn_hns_ns_msmon_cfg_csu_flt,RW,cmn_hns_ns_msmon_cfg_csu_flt
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1818,cmn_hns_ns_msmon_cfg_csu_ctl,RW,cmn_hns_ns_msmon_cfg_csu_ctl
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1820,cmn_hns_ns_msmon_cfg_mbwu_flt,RW,cmn_hns_ns_msmon_cfg_mbwu_flt
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1828,cmn_hns_ns_msmon_cfg_mbwu_ctl,RW,cmn_hns_ns_msmon_cfg_mbwu_ctl
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1840,cmn_hns_ns_msmon_csu,RW,cmn_hns_ns_msmon_csu
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1848,cmn_hns_ns_msmon_csu_capture,RW,cmn_hns_ns_msmon_csu_capture
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1860,cmn_hns_ns_msmon_mbwu,RW,cmn_hns_ns_msmon_mbwu
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x1868,cmn_hns_ns_msmon_mbwu_capture,RW,cmn_hns_ns_msmon_mbwu_capture
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x2000,cmn_hns_ns_mpamcfg_cpbm,RW,cmn_hns_ns_mpamcfg_cpbm
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8000,cmn_hns_rl_mpam_idr,RO,cmn_hns_rl_mpam_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8018,cmn_hns_rl_mpam_iidr,RO,cmn_hns_rl_mpam_iidr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8020,cmn_hns_rl_mpam_aidr,RO,cmn_hns_rl_mpam_aidr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8028,cmn_hns_rl_mpam_impl_idr,RO,cmn_hns_rl_mpam_impl_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8030,cmn_hns_rl_mpam_cpor_idr,RO,cmn_hns_rl_mpam_cpor_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8038,cmn_hns_rl_mpam_ccap_idr,RO,cmn_hns_rl_mpam_ccap_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8040,cmn_hns_rl_mpam_mbw_idr,RO,cmn_hns_rl_mpam_mbw_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8048,cmn_hns_rl_mpam_pri_idr,RO,cmn_hns_rl_mpam_pri_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8050,cmn_hns_rl_mpam_partid_nrw_idr,RO,cmn_hns_rl_mpam_partid_nrw_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8080,cmn_hns_rl_mpam_msmon_idr,RO,cmn_hns_rl_mpam_msmon_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8088,cmn_hns_rl_mpam_csumon_idr,RO,cmn_hns_rl_mpam_csumon_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8090,cmn_hns_rl_mpam_mbwumon_idr,RO,cmn_hns_rl_mpam_mbwumon_idr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x80F0,cmn_hns_rl_mpam_ecr,RW,cmn_hns_rl_mpam_ecr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x80F8,cmn_hns_rl_mpam_esr,RW,cmn_hns_rl_mpam_esr
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8100,cmn_hns_rl_mpamcfg_part_sel,RW,cmn_hns_rl_mpamcfg_part_sel
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8108,cmn_hns_rl_mpamcfg_cmax,RW,cmn_hns_rl_mpamcfg_cmax
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8200,cmn_hns_rl_mpamcfg_mbw_min,RW,cmn_hns_rl_mpamcfg_mbw_min
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8208,cmn_hns_rl_mpamcfg_mbw_max,RW,cmn_hns_rl_mpamcfg_mbw_max
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8220,cmn_hns_rl_mpamcfg_mbw_winwd,RW,cmn_hns_rl_mpamcfg_mbw_winwd
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8400,cmn_hns_rl_mpamcfg_pri,RW,cmn_hns_rl_mpamcfg_pri
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8500,cmn_hns_rl_mpamcfg_mbw_prop,RW,cmn_hns_rl_mpamcfg_mbw_prop
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8600,cmn_hns_rl_mpamcfg_intpartid,RW,cmn_hns_rl_mpamcfg_intpartid
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8800,cmn_hns_rl_msmon_cfg_mon_sel,RW,cmn_hns_rl_msmon_cfg_mon_sel
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8808,cmn_hns_rl_msmon_capt_evnt,RW,cmn_hns_rl_msmon_capt_evnt
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8810,cmn_hns_rl_msmon_cfg_csu_flt,RW,cmn_hns_rl_msmon_cfg_csu_flt
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8818,cmn_hns_rl_msmon_cfg_csu_ctl,RW,cmn_hns_rl_msmon_cfg_csu_ctl
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8820,cmn_hns_rl_msmon_cfg_mbwu_flt,RW,cmn_hns_rl_msmon_cfg_mbwu_flt
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8828,cmn_hns_rl_msmon_cfg_mbwu_ctl,RW,cmn_hns_rl_msmon_cfg_mbwu_ctl
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8840,cmn_hns_rl_msmon_csu,RW,cmn_hns_rl_msmon_csu
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8848,cmn_hns_rl_msmon_csu_capture,RW,cmn_hns_rl_msmon_csu_capture
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8860,cmn_hns_rl_msmon_mbwu,RW,cmn_hns_rl_msmon_mbwu
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x8868,cmn_hns_rl_msmon_mbwu_capture,RW,cmn_hns_rl_msmon_mbwu_capture
Table 8-607: cmn_hns_mpam_ns_cfg register summary,0x9000,cmn_hns_rl_mpamcfg_cpbm,RW,cmn_hns_rl_mpamcfg_cpbm
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x0,cmn_hns_mpam_s_node_info,RO,cmn_hns_mpam_s_node_info
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x80,cmn_hns_mpam_s_child_info,RO,cmn_hns_mpam_s_child_info
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1000,cmn_hns_s_mpam_idr,RO,cmn_hns_s_mpam_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1008,cmn_hns_mpam_sidr,RO,cmn_hns_mpam_sidr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1018,cmn_hns_s_mpam_iidr,RO,cmn_hns_s_mpam_iidr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1020,cmn_hns_s_mpam_aidr,RO,cmn_hns_s_mpam_aidr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1028,cmn_hns_s_mpam_impl_idr,RO,cmn_hns_s_mpam_impl_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1030,cmn_hns_s_mpam_cpor_idr,RO,cmn_hns_s_mpam_cpor_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1038,cmn_hns_s_mpam_ccap_idr,RO,cmn_hns_s_mpam_ccap_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1040,cmn_hns_s_mpam_mbw_idr,RO,cmn_hns_s_mpam_mbw_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1048,cmn_hns_s_mpam_pri_idr,RO,cmn_hns_s_mpam_pri_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1050,cmn_hns_s_mpam_partid_nrw_idr,RO,cmn_hns_s_mpam_partid_nrw_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1080,cmn_hns_s_mpam_msmon_idr,RO,cmn_hns_s_mpam_msmon_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1088,cmn_hns_s_mpam_csumon_idr,RO,cmn_hns_s_mpam_csumon_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1090,cmn_hns_s_mpam_mbwumon_idr,RO,cmn_hns_s_mpam_mbwumon_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x10F0,cmn_hns_s_mpam_ecr,RW,cmn_hns_s_mpam_ecr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x10F8,cmn_hns_s_mpam_esr,RW,cmn_hns_s_mpam_esr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1100,cmn_hns_s_mpamcfg_part_sel,RW,cmn_hns_s_mpamcfg_part_sel
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1108,cmn_hns_s_mpamcfg_cmax,RW,cmn_hns_s_mpamcfg_cmax
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1200,cmn_hns_s_mpamcfg_mbw_min,RW,cmn_hns_s_mpamcfg_mbw_min
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1208,cmn_hns_s_mpamcfg_mbw_max,RW,cmn_hns_s_mpamcfg_mbw_max
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1220,cmn_hns_s_mpamcfg_mbw_winwd,RW,cmn_hns_s_mpamcfg_mbw_winwd
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1400,cmn_hns_s_mpamcfg_pri,RW,cmn_hns_s_mpamcfg_pri
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1500,cmn_hns_s_mpamcfg_mbw_prop,RW,cmn_hns_s_mpamcfg_mbw_prop
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1600,cmn_hns_s_mpamcfg_intpartid,RW,cmn_hns_s_mpamcfg_intpartid
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1800,cmn_hns_s_msmon_cfg_mon_sel,RW,cmn_hns_s_msmon_cfg_mon_sel
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1808,cmn_hns_s_msmon_capt_evnt,RW,cmn_hns_s_msmon_capt_evnt
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1810,cmn_hns_s_msmon_cfg_csu_flt,RW,cmn_hns_s_msmon_cfg_csu_flt
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1818,cmn_hns_s_msmon_cfg_csu_ctl,RW,cmn_hns_s_msmon_cfg_csu_ctl
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1820,cmn_hns_s_msmon_cfg_mbwu_flt,RW,cmn_hns_s_msmon_cfg_mbwu_flt
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1828,cmn_hns_s_msmon_cfg_mbwu_ctl,RW,cmn_hns_s_msmon_cfg_mbwu_ctl
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1840,cmn_hns_s_msmon_csu,RW,cmn_hns_s_msmon_csu
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1848,cmn_hns_s_msmon_csu_capture,RW,cmn_hns_s_msmon_csu_capture
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1860,cmn_hns_s_msmon_mbwu,RW,cmn_hns_s_msmon_mbwu
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x1868,cmn_hns_s_msmon_mbwu_capture,RW,cmn_hns_s_msmon_mbwu_capture
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x2000,cmn_hns_s_mpamcfg_cpbm,RW,cmn_hns_s_mpamcfg_cpbm
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8000,cmn_hns_rt_mpam_idr,RO,cmn_hns_rt_mpam_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8018,cmn_hns_rt_mpam_iidr,RO,cmn_hns_rt_mpam_iidr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8020,cmn_hns_rt_mpam_aidr,RO,cmn_hns_rt_mpam_aidr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8028,cmn_hns_rt_mpam_impl_idr,RO,cmn_hns_rt_mpam_impl_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8030,cmn_hns_rt_mpam_cpor_idr,RO,cmn_hns_rt_mpam_cpor_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8038,cmn_hns_rt_mpam_ccap_idr,RO,cmn_hns_rt_mpam_ccap_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8040,cmn_hns_rt_mpam_mbw_idr,RO,cmn_hns_rt_mpam_mbw_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8048,cmn_hns_rt_mpam_pri_idr,RO,cmn_hns_rt_mpam_pri_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8050,cmn_hns_rt_mpam_partid_nrw_idr,RO,cmn_hns_rt_mpam_partid_nrw_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8080,cmn_hns_rt_mpam_msmon_idr,RO,cmn_hns_rt_mpam_msmon_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8088,cmn_hns_rt_mpam_csumon_idr,RO,cmn_hns_rt_mpam_csumon_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8090,cmn_hns_rt_mpam_mbwumon_idr,RO,cmn_hns_rt_mpam_mbwumon_idr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x80F0,cmn_hns_rt_mpam_ecr,RW,cmn_hns_rt_mpam_ecr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x80F8,cmn_hns_rt_mpam_esr,RW,cmn_hns_rt_mpam_esr
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8100,cmn_hns_rt_mpamcfg_part_sel,RW,cmn_hns_rt_mpamcfg_part_sel
Table 8-676: cmn_hns_mpam_s_cfg register summary,0x8108,cmn_hns_rt_mpamcfg_cmax,RW,cmn_hns_rt_mpamcfg_cmax
